,Outstanding_Debt,Annual_Income,Monthly_Inhand_Salary,Credit_History_Age,Interest_Rate,Monthly_Balance,Delay_from_due_date,Total_EMI_per_month,Changed_Credit_Limit,Num_of_Loan,Credit_Score
16487,2618.46,37885.46,3047.1216666666664,170.0,22.0,262.59239759914607,30.0,122.5557919062829,9.61,6.0,Standard
16488,2618.46,37885.46,3047.1216666666664,171.0,22.0,326.2705291801133,26.0,122.5557919062829,9.61,6.0,Poor
16489,2618.46,37885.46,3047.1216666666664,172.0,22.0,326.3675149266138,30.0,122.5557919062829,9.61,6.0,Poor
16490,2618.46,37885.46,3047.1216666666664,173.0,22.0,388.04546415808176,30.0,122.5557919062829,9.61,6.0,Poor
16491,2618.46,37885.46,3047.1216666666664,174.0,22.0,314.69099185697763,30.0,122.5557919062829,9.61,6.0,Poor
16492,2618.46,37885.46,3047.1216666666664,176.0,22.0,177.0730307581305,30.0,122.5557919062829,9.61,6.0,Standard
16493,2618.46,37885.46,3047.1216666666664,177.0,22.0,220.7014754472468,30.0,122.5557919062829,9.61,6.0,Poor
16494,745.43,37968.01,3190.000833333333,221.0,5.0,417.5096044735688,15.0,65.01749123560772,4.61,3.0,Standard
16495,745.43,37968.01,3190.000833333333,222.0,5.0,336.0245236518793,15.0,65.01749123560772,4.61,3.0,Standard
16496,745.43,37968.01,3190.000833333333,223.0,5.0,248.6251408960875,15.0,65.01749123560772,4.61,3.0,Standard
16497,745.43,37968.01,3190.000833333333,225.0,5.0,318.75552685781554,15.0,65.01749123560772,4.61,3.0,Good
16498,1818.27,55246.77,4390.8975,67.0,20.0,319.41789823131785,32.0,71.20560632937118,11.19,2.0,Standard
16499,1818.27,55246.77,4390.8975,68.0,20.0,535.8400738397473,29.0,71.20560632937118,4.19,2.0,Poor
16500,1818.27,55246.77,4390.8975,69.0,20.0,518.261768521513,29.0,71.20560632937118,11.19,2.0,Poor
16501,1818.27,55246.77,4390.8975,70.0,20.0,502.665006863968,32.0,71.20560632937118,11.19,2.0,Poor
16502,399.68,14176.215,1016.35125,149.0,7.0,302.81751376533333,30.0,19.215651989726823,19.81,2.0,Standard
16503,399.68,14176.215,1016.35125,151.0,7.0,321.79890773115034,30.0,19.215651989726823,19.81,2.0,Standard
16504,399.68,14176.215,1016.35125,152.0,7.0,248.3301805223794,31.0,19.215651989726823,19.81,2.0,Standard
16505,399.68,14176.215,1016.35125,153.0,7.0,297.95515942616936,33.0,19.215651989726823,19.81,2.0,Standard
16506,399.68,14176.215,1016.35125,154.0,7.0,331.00628524192445,30.0,19.215651989726823,19.81,2.0,Standard
16507,399.68,14176.215,1016.35125,155.0,7.0,295.3026172041736,30.0,19.215651989726823,19.81,2.0,Standard
16508,399.68,14176.215,1016.35125,156.0,7.0,332.9416276477417,28.0,19.215651989726823,19.81,2.0,Standard
16509,1347.31,14006.745,1017.22875,207.0,7.0,198.89527819476604,21.0,64.2366789766586,13.06,7.0,Standard
16510,1347.31,14006.745,1017.22875,208.0,7.0,249.67808018638283,17.0,64.2366789766586,16.060000000000002,7.0,Standard
16511,1347.31,14006.745,1017.22875,210.0,7.0,222.2567100259457,17.0,64.2366789766586,11.06,7.0,Standard
16512,1347.31,14006.745,1017.22875,211.0,7.0,190.31634027348736,17.0,64.2366789766586,11.06,7.0,Standard
16513,1347.31,14006.745,1017.22875,212.0,7.0,251.89338249127084,17.0,64.2366789766586,11.06,7.0,Standard
16514,1347.31,14006.745,1017.22875,213.0,7.0,257.68756255537863,19.0,64.2366789766586,11.06,7.0,Standard
16515,1347.31,14006.745,1017.22875,214.0,7.0,230.21875362741173,12.0,64.2366789766586,17.060000000000002,7.0,Standard
16516,1588.18,33785.2,2713.433333333333,77.0,14.0,397.7456615756943,19.0,59.13881949115839,18.18,3.0,Standard
16517,1588.18,33785.2,2713.433333333333,80.0,14.0,357.1468025872682,19.0,59.13881949115839,11.18,3.0,Poor
16518,1588.18,33785.2,2713.433333333333,81.0,14.0,407.104066753008,19.0,59.13881949115839,18.18,3.0,Poor
16519,1588.18,33785.2,2713.433333333333,82.0,14.0,417.6495255092911,19.0,59.13881949115839,19.18,3.0,Poor
16520,1588.18,33785.2,2713.433333333333,83.0,14.0,387.5666927950361,19.0,59.13881949115839,18.18,3.0,Standard
16521,1357.57,60515.32,5148.943333333334,352.0,5.0,684.4262038935364,7.0,34.489544685295726,3.35,1.0,Good
16522,1357.57,60515.32,5148.943333333334,353.0,5.0,631.889880533148,7.0,34.489544685295726,3.35,1.0,Good
16523,1357.57,60515.32,5148.943333333334,354.0,5.0,540.7486459679329,7.0,34.489544685295726,3.35,1.0,Good
16524,1357.57,60515.32,5148.943333333334,355.0,5.0,495.5938078259284,7.0,34.489544685295726,3.35,1.0,Good
16525,1357.57,60515.32,5148.943333333334,356.0,5.0,490.37708686199,7.0,34.489544685295726,3.35,1.0,Good
16526,1357.57,60515.32,5148.943333333334,357.0,5.0,593.2841950089887,7.0,34.489544685295726,6.35,1.0,Good
16527,1357.57,60515.32,5148.943333333334,358.0,5.0,567.2317712378493,7.0,34.489544685295726,3.35,1.0,Good
16528,946.92,73627.68,6280.639999999999,307.0,19.0,502.1679170198064,16.0,67.09929401286057,16.71,2.0,Standard
16529,946.92,73627.68,6280.639999999999,308.0,19.0,559.9563265800799,16.0,67.09929401286057,16.71,2.0,Standard
16530,946.92,73627.68,6280.639999999999,309.0,19.0,698.9112456495012,16.0,67.09929401286057,9.71,2.0,Standard
16531,946.92,73627.68,6280.639999999999,310.0,19.0,543.1750954885554,16.0,67.09929401286057,16.71,2.0,Standard
16532,946.92,73627.68,6280.639999999999,311.0,19.0,283.8666868599503,13.0,67.09929401286057,16.71,2.0,Standard
16533,946.92,73627.68,6280.639999999999,312.0,19.0,675.3003554100725,13.0,67.09929401286057,16.71,2.0,Standard
16534,946.92,73627.68,6280.639999999999,313.0,19.0,714.4886712665108,16.0,67.09929401286057,16.71,2.0,Standard
16535,946.92,73627.68,6280.639999999999,314.0,19.0,672.4654586419688,13.0,67.09929401286057,16.71,2.0,Standard
16536,646.05,24883.01,1828.5841666666663,183.0,7.0,367.32187426236936,13.0,37.38055366957315,10.87,3.0,Standard
16537,646.05,24883.01,1828.5841666666663,185.0,7.0,334.32624343528823,17.0,37.38055366957315,10.87,3.0,Standard
16538,646.05,24883.01,1828.5841666666663,186.0,7.0,353.3196849501137,17.0,37.38055366957315,10.87,3.0,Standard
16539,646.05,24883.01,1828.5841666666663,187.0,7.0,365.234489322891,17.0,37.38055366957315,10.87,3.0,Standard
16540,646.05,24883.01,1828.5841666666663,188.0,7.0,369.6940089321328,20.0,37.38055366957315,4.869999999999999,3.0,Standard
16541,646.05,24883.01,1828.5841666666663,189.0,7.0,198.71252843198425,17.0,37.38055366957315,10.87,3.0,Standard
16542,646.05,24883.01,1828.5841666666663,190.0,7.0,375.8307618126572,17.0,37.38055366957315,10.87,3.0,Standard
16543,606.57,16609.08,1524.09,364.0,20.0,311.0856440820021,17.0,13.544572983683068,6.99,1.0,Standard
16544,4057.35,34102.64,2742.8866666666668,114.0,26.0,266.79094488816577,17.0,140.11980298030753,6.25,5.0,Poor
16545,4057.35,34102.64,2742.8866666666668,115.0,26.0,321.11469197192844,17.0,140.11980298030753,6.25,5.0,Poor
16546,4057.35,34102.64,2742.8866666666668,116.0,26.0,259.31177867312493,18.0,140.11980298030753,6.25,5.0,Poor
16547,4057.35,34102.64,2742.8866666666668,117.0,26.0,337.0654329706199,17.0,140.11980298030753,6.25,5.0,Standard
16548,4057.35,34102.64,2742.8866666666668,118.0,26.0,285.34977471395894,17.0,140.11980298030753,6.25,5.0,Poor
16549,4057.35,34102.64,2742.8866666666668,119.0,26.0,269.378229695593,14.0,140.11980298030753,6.25,5.0,Poor
16550,4057.35,34102.64,2742.8866666666668,120.0,26.0,322.28608352360413,12.0,140.11980298030753,6.25,5.0,Poor
16551,702.2,29818.78,2257.898333333333,375.0,7.0,391.8813575043872,5.0,45.97729868724507,5.99,2.0,Standard
16552,702.2,29818.78,2257.898333333333,377.0,7.0,286.28267286964365,5.0,45.97729868724507,5.99,2.0,Standard
16553,702.2,29818.78,2257.898333333333,379.0,7.0,288.5769763931354,5.0,45.97729868724507,1.99,2.0,Standard
16554,702.2,29818.78,2257.898333333333,380.0,7.0,368.35442597823817,9.0,45.97729868724507,5.99,2.0,Good
16555,1795.52,18968.18,1557.6816666666666,235.0,8.0,317.1931623294851,24.0,39.52509890436848,10.55,3.0,Standard
16556,1795.52,18968.18,1557.6816666666666,236.0,8.0,276.24839054572726,24.0,39.52509890436848,10.55,3.0,Standard
16557,1795.52,18968.18,1557.6816666666666,237.0,8.0,351.56388807003214,24.0,39.52509890436848,10.55,3.0,Standard
16558,1795.52,18968.18,1557.6816666666666,238.0,8.0,264.0082467544081,26.0,39.52509890436848,10.55,3.0,Standard
16559,1795.52,18968.18,1557.6816666666666,239.0,8.0,255.1586926964132,24.0,39.52509890436848,10.55,3.0,Standard
16560,1795.52,18968.18,1557.6816666666666,240.0,8.0,278.8064917387216,24.0,39.52509890436848,10.55,3.0,Standard
16561,1795.52,18968.18,1557.6816666666666,241.0,8.0,300.62740142463423,24.0,39.52509890436848,14.55,3.0,Standard
16562,1795.52,18968.18,1557.6816666666666,242.0,8.0,340.95097816554124,24.0,39.52509890436848,10.55,3.0,Standard
16563,1351.29,35970.54,2728.545,195.0,3.0,405.1088574704266,11.0,51.1878304266636,11.49,2.0,Good
16564,1351.29,35970.54,2728.545,196.0,3.0,186.16805412748823,7.0,51.1878304266636,11.49,2.0,Good
16565,1351.29,35970.54,2728.545,197.0,3.0,295.9312970159407,8.0,51.1878304266636,11.49,2.0,Good
16566,1351.29,35970.54,2728.545,200.0,3.0,238.0021231478921,10.0,51.1878304266636,11.49,2.0,Good
16567,1351.29,35970.54,2728.545,201.0,3.0,396.84608831986014,11.0,51.1878304266636,11.49,2.0,Good
16568,1351.29,35970.54,2728.545,202.0,3.0,326.2723565055092,11.0,51.1878304266636,11.49,2.0,Good
16569,1390.84,51886.18,4454.848333333333,197.0,7.0,472.6927646045578,25.0,155.65671244900733,15.76,4.0,Standard
16570,1390.84,51886.18,4454.848333333333,198.0,7.0,166.600596999642,23.0,155.65671244900733,15.76,4.0,Standard
16571,1390.84,51886.18,4454.848333333333,199.0,7.0,419.22002171308617,27.0,155.65671244900733,15.76,4.0,Standard
16572,1390.84,51886.18,4454.848333333333,200.0,7.0,189.49270412305032,24.0,155.65671244900733,15.76,4.0,Standard
16573,1390.84,51886.18,4454.848333333333,201.0,7.0,481.2130537386039,23.0,155.65671244900733,15.76,4.0,Standard
16574,1390.84,51886.18,4454.848333333333,202.0,7.0,446.8697886016137,24.0,155.65671244900733,13.76,4.0,Standard
16575,1390.84,51886.18,4454.848333333333,203.0,7.0,336.76326565188623,24.0,155.65671244900733,15.76,4.0,Standard
16576,771.6,36938.82,2782.235,139.0,13.0,369.4271410239109,22.0,112.27276566418269,6.0600000000000005,5.0,Standard
16577,771.6,36938.82,2782.235,140.0,13.0,373.6918042388516,22.0,112.27276566418269,10.06,5.0,Standard
16578,771.6,36938.82,2782.235,141.0,13.0,234.3638328172299,23.0,112.27276566418269,10.06,5.0,Standard
16579,771.6,36938.82,2782.235,142.0,13.0,271.65618889296053,22.0,112.27276566418269,10.06,5.0,Standard
16580,771.6,36938.82,2782.235,143.0,13.0,263.3495772488518,22.0,112.27276566418269,10.06,5.0,Standard
16581,771.6,36938.82,2782.235,145.0,13.0,385.6538582549131,23.0,112.27276566418269,10.06,5.0,Standard
16582,771.6,36938.82,2782.235,146.0,13.0,345.5522503720072,22.0,112.27276566418269,10.06,5.0,Standard
16583,2083.26,58774.86,4796.905,175.0,17.0,173.89190463374646,35.0,290.944961713005,2.46,7.0,Poor
16584,2083.26,58774.86,4796.905,176.0,17.0,362.29226250086367,35.0,290.944961713005,2.46,7.0,Poor
16585,2083.26,58774.86,4796.905,177.0,17.0,352.38968810367106,35.0,290.944961713005,2.46,7.0,Poor
16586,2083.26,58774.86,4796.905,178.0,17.0,271.3977865578529,35.0,290.944961713005,2.46,7.0,Standard
16587,2083.26,58774.86,4796.905,179.0,17.0,173.89190463374646,35.0,290.944961713005,2.46,7.0,Standard
16588,2083.26,58774.86,4796.905,180.0,17.0,209.7821192626569,35.0,290.944961713005,2.46,7.0,Standard
16589,2083.26,58774.86,4796.905,181.0,17.0,375.59575946169576,31.0,290.944961713005,8.46,7.0,Poor
16590,2083.26,58774.86,4796.905,182.0,17.0,222.01060689965345,37.0,290.944961713005,2.46,7.0,Poor
16591,1555.94,20592.97,1843.0808333333327,135.0,12.0,298.56026620252464,10.0,85.28357880109834,19.78,7.0,Poor
16592,1555.94,20592.97,1843.0808333333327,136.0,12.0,210.07636740268453,7.0,85.28357880109834,19.78,7.0,Poor
16593,1555.94,20592.97,1843.0808333333327,137.0,12.0,322.31341560983526,7.0,85.28357880109834,19.78,7.0,Poor
16594,1555.94,20592.97,1843.0808333333327,138.0,12.0,298.17878396273966,7.0,85.28357880109834,19.78,7.0,Poor
16595,1555.94,20592.97,1843.0808333333327,139.0,12.0,207.8903942980076,7.0,85.28357880109834,19.78,7.0,Poor
16596,1555.94,20592.97,1843.0808333333327,140.0,12.0,308.46867021906417,7.0,85.28357880109834,13.78,7.0,Poor
16597,1555.94,20592.97,1843.0808333333327,141.0,12.0,265.28943671796884,7.0,85.28357880109834,19.78,7.0,Poor
16598,1555.94,20592.97,1843.0808333333327,142.0,12.0,221.5981908719448,7.0,85.28357880109834,19.78,7.0,Poor
16599,752.52,72783.06,6241.255,309.0,17.0,623.7385339150735,16.0,31.7516884101614,3.52,1.0,Standard
16600,752.52,72783.06,6241.255,310.0,17.0,264.3320710361669,18.0,31.7516884101614,3.52,1.0,Standard
16601,752.52,72783.06,6241.255,311.0,17.0,773.8825826591209,18.0,31.7516884101614,3.52,1.0,Standard
16602,752.52,72783.06,6241.255,312.0,17.0,669.1689914097917,15.0,31.7516884101614,1.52,1.0,Standard
16603,752.52,72783.06,6241.255,313.0,17.0,775.0635721035745,21.0,31.7516884101614,3.52,1.0,Standard
16604,752.52,72783.06,6241.255,314.0,17.0,347.718776009153,17.0,31.7516884101614,3.52,1.0,Standard
16605,752.52,72783.06,6241.255,315.0,17.0,337.9099783779815,18.0,31.7516884101614,3.52,1.0,Standard
16606,432.92,53956.32,4514.36,262.0,12.0,210.7331063434856,17.0,158.84557792774964,19.13,4.0,Standard
16607,432.92,53956.32,4514.36,263.0,12.0,380.36343331001086,19.0,158.84557792774964,14.13,4.0,Standard
16608,432.92,53956.32,4514.36,264.0,12.0,404.76352453229447,18.0,158.84557792774964,19.13,4.0,Standard
16609,432.92,53956.32,4514.36,267.0,12.0,303.73632257719515,18.0,158.84557792774964,19.13,4.0,Standard
16610,432.92,53956.32,4514.36,268.0,12.0,294.9444174863456,14.0,158.84557792774964,19.13,4.0,Standard
16611,1091.09,91610.4,7499.2,259.0,5.0,569.9717401604505,6.0,45.90714242731781,3.99,1.0,Standard
16612,1091.09,91610.4,7499.2,261.0,5.0,540.0273806064333,5.0,45.90714242731781,3.99,1.0,Standard
16613,1091.09,91610.4,7499.2,263.0,5.0,772.1373070342095,5.0,45.90714242731781,3.99,1.0,Standard
16614,1091.09,91610.4,7499.2,266.0,5.0,234.6820609161161,5.0,45.90714242731781,3.99,1.0,Good
16615,657.12,37896.71,2885.0591666666664,356.0,3.0,338.9650407338721,18.0,86.02948648940674,4.779999999999999,3.0,Poor
16616,2170.45,74005.12,5941.093333333332,152.0,19.0,503.2213272712715,19.0,190.9110895600943,12.69,6.0,Poor
16617,2170.45,74005.12,5941.093333333332,153.0,19.0,569.2235951441976,19.0,190.9110895600943,12.69,6.0,Poor
16618,2170.45,74005.12,5941.093333333332,154.0,19.0,477.61618776168007,19.0,190.9110895600943,12.69,6.0,Poor
16619,2170.45,74005.12,5941.093333333332,155.0,19.0,573.5429951428705,19.0,190.9110895600943,12.69,6.0,Poor
16620,2170.45,74005.12,5941.093333333332,156.0,19.0,425.1200837809242,19.0,190.9110895600943,12.69,6.0,Poor
16621,2170.45,74005.12,5941.093333333332,157.0,19.0,550.5820177863359,22.0,190.9110895600943,12.69,6.0,Poor
16622,2170.45,74005.12,5941.093333333332,158.0,19.0,365.63194239830335,19.0,190.9110895600943,17.689999999999994,6.0,Poor
16623,2170.45,74005.12,5941.093333333332,159.0,19.0,250.4516880342477,19.0,190.9110895600943,12.69,6.0,Poor
16624,830.5,79794.6,6927.55,207.0,7.0,181.8258707664568,11.0,224.72467629518508,13.46,4.0,Standard
16625,830.5,79794.6,6927.55,208.0,7.0,189.03105122825616,11.0,224.72467629518508,17.46,4.0,Standard
16626,830.5,79794.6,6927.55,209.0,7.0,604.3618400318119,11.0,224.72467629518508,13.46,4.0,Standard
16627,830.5,79794.6,6927.55,210.0,7.0,520.9644326513144,11.0,224.72467629518508,13.46,4.0,Standard
16628,830.5,79794.6,6927.55,211.0,7.0,338.42511177347893,11.0,224.72467629518508,6.460000000000001,4.0,Standard
16629,2630.82,14403.39,922.2825,169.0,8.0,316.885828431905,10.0,23.30431520748057,8.98,3.0,Standard
16630,2630.82,14403.39,922.2825,170.0,8.0,265.5703131356439,11.0,23.30431520748057,13.98,3.0,Standard
16631,2630.82,14403.39,922.2825,171.0,8.0,293.07609419768414,11.0,23.30431520748057,8.98,3.0,Standard
16632,2630.82,14403.39,922.2825,172.0,8.0,249.0902204641316,11.0,23.30431520748057,8.98,3.0,Good
16633,2630.82,14403.39,922.2825,173.0,8.0,283.31632412947863,14.0,23.30431520748057,8.98,3.0,Good
16634,2630.82,14403.39,922.2825,174.0,8.0,293.28497347459273,14.0,23.30431520748057,8.98,3.0,Standard
16635,2630.82,14403.39,922.2825,175.0,8.0,290.69586378017215,11.0,23.30431520748057,8.98,3.0,Standard
16636,2630.82,14403.39,922.2825,176.0,8.0,244.82697644698607,11.0,23.30431520748057,15.98,3.0,Good
16637,175.33,31762.34,2557.8616666666667,375.0,7.0,169.93779658716738,24.0,29.97996010831004,6.51,2.0,Standard
16638,743.6,33599.08,2749.9233333333336,320.0,13.0,387.3681981969306,13.0,95.59666049476527,4.18,4.0,Standard
16639,743.6,33599.08,2749.9233333333336,321.0,13.0,341.5914060786454,13.0,95.59666049476527,7.18,4.0,Standard
16640,743.6,33599.08,2749.9233333333336,322.0,13.0,329.67654796407913,13.0,95.59666049476527,7.18,4.0,Standard
16641,743.6,33599.08,2749.9233333333336,323.0,13.0,229.86302215389,13.0,95.59666049476527,7.18,4.0,Standard
16642,743.6,33599.08,2749.9233333333336,324.0,13.0,363.6191140625856,17.0,95.59666049476527,7.18,4.0,Standard
16643,743.6,33599.08,2749.9233333333336,325.0,13.0,375.62994935370585,18.0,95.59666049476527,7.18,4.0,Standard
16644,743.6,33599.08,2749.9233333333336,327.0,13.0,162.78513738589015,13.0,95.59666049476527,7.18,4.0,Standard
16645,1479.71,83930.72,7257.226666666666,112.0,22.0,526.1588243972067,52.0,220.1984404538285,6.13,5.0,Poor
16646,1479.71,83930.72,7257.226666666666,114.0,22.0,667.5680708886513,52.0,220.1984404538285,6.13,5.0,Poor
16647,1479.71,83930.72,7257.226666666666,115.0,22.0,360.4113031800652,52.0,220.1984404538285,6.13,5.0,Poor
16648,1479.71,83930.72,7257.226666666666,116.0,22.0,491.9842666468528,52.0,220.1984404538285,6.13,5.0,Poor
16649,1479.71,83930.72,7257.226666666666,117.0,22.0,607.0522184027114,52.0,220.1984404538285,6.13,5.0,Standard
16650,1479.71,83930.72,7257.226666666666,118.0,22.0,575.556354688049,52.0,220.1984404538285,6.13,5.0,Poor
16651,1061.77,32637.88,2514.8233333333333,207.0,10.0,404.3413884541428,24.0,69.57405666463872,10.46,3.0,Standard
16652,1061.77,32637.88,2514.8233333333333,208.0,10.0,270.4270327277935,22.0,69.57405666463872,10.46,3.0,Standard
16653,1061.77,32637.88,2514.8233333333333,210.0,10.0,352.4669008902961,24.0,69.57405666463872,10.46,3.0,Standard
16654,1061.77,32637.88,2514.8233333333333,211.0,10.0,371.69139729761525,24.0,69.57405666463872,10.46,3.0,Standard
16655,1061.77,32637.88,2514.8233333333333,213.0,10.0,305.1729033847278,24.0,69.57405666463872,7.460000000000001,3.0,Standard
16656,1061.77,32637.88,2514.8233333333333,214.0,10.0,400.9119816623637,24.0,69.57405666463872,10.46,3.0,Standard
16657,143.61,58853.46,4889.455,220.0,8.0,195.841908059496,12.0,111.75911013537257,10.91,4.0,Good
16658,143.61,58853.46,4889.455,221.0,8.0,583.4316910709817,17.0,111.75911013537257,10.91,4.0,Good
16659,143.61,58853.46,4889.455,223.0,8.0,421.5691908735584,12.0,111.75911013537257,6.91,4.0,Good
16660,143.61,58853.46,4889.455,224.0,8.0,523.0643852811789,12.0,111.75911013537257,10.91,4.0,Good
16661,143.61,58853.46,4889.455,225.0,8.0,542.9200943199619,8.0,111.75911013537257,10.91,4.0,Good
16662,143.61,58853.46,4889.455,226.0,8.0,529.9792320242989,12.0,111.75911013537257,17.91,4.0,Good
16663,160.87,55473.22,4598.768333333333,263.0,7.0,486.76547103062455,26.0,180.34340787973136,1.51,4.0,Good
16664,160.87,55473.22,4598.768333333333,265.0,7.0,412.5409294770673,26.0,180.34340787973136,3.51,4.0,Good
16665,160.87,55473.22,4598.768333333333,266.0,7.0,333.20184016721845,26.0,180.34340787973136,1.51,4.0,Good
16666,160.87,55473.22,4598.768333333333,267.0,7.0,442.04527871836336,26.0,180.34340787973136,1.51,4.0,Standard
16667,160.87,55473.22,4598.768333333333,268.0,7.0,395.9167475551518,26.0,180.34340787973136,1.51,4.0,Standard
16668,571.1,20597.09,1848.424166666667,186.0,18.0,318.44909938370176,6.0,41.8474661811338,8.84,4.0,Standard
16669,571.1,20597.09,1848.424166666667,187.0,18.0,316.8457211363716,6.0,41.8474661811338,8.84,4.0,Standard
16670,571.1,20597.09,1848.424166666667,188.0,18.0,330.668470711658,6.0,41.8474661811338,14.84,4.0,Standard
16671,571.1,20597.09,1848.424166666667,189.0,18.0,273.0755928745892,6.0,41.8474661811338,8.84,4.0,Standard
16672,571.1,20597.09,1848.424166666667,190.0,18.0,367.3883866143586,6.0,41.8474661811338,8.84,4.0,Good
16673,571.1,20597.09,1848.424166666667,191.0,18.0,372.4157568842812,4.0,41.8474661811338,10.84,4.0,Good
16674,876.74,33411.91,2723.3258333333342,332.0,8.0,287.4335781268541,6.0,61.26719603186614,17.86,3.0,Standard
16675,876.74,33411.91,2723.3258333333342,334.0,8.0,284.4666383431023,7.0,61.26719603186614,17.86,3.0,Standard
16676,876.74,33411.91,2723.3258333333342,337.0,8.0,403.4150011984729,7.0,61.26719603186614,17.86,3.0,Standard
16677,1433.17,23681.87,1826.4891666666665,245.0,15.0,277.7047012098635,5.0,41.64279281869779,4.51,3.0,Standard
